BPMSW.1R1.B1 21.475 7.77162274647e-08 0.00833219915286 3.11397544113e-08 3.50791062187e-08
BPMS.2R1.B1 31.529 0.000301963763519 0.00832672568254 3.96909926348e-08 2.5011191733e-08
BPMSY.4R1.B1 58.3145 0.0011220578988 0.00825630236559 4.66125256363e-08 5.28359040888e-09
BPMWB.4R1.B1 151.0945 0.00179394225414 0.00813678768945 1.62394821536e-09 -4.68823130657e-08
BPMYA.4R1.B1 172.227 0.00292965497548 0.00780017079412 -1.56533927011e-08 -4.42239195358e-08
BPM.5R1.B1 199.635 0.00273689379564 0.00786987643264 -3.19289222842e-08 -3.4367895427e-08
BPMR.6R1.B1 231.535 0.00322945281178 0.00768089690465 -4.45762013527e-08 -1.46079428617e-08
BPM_A.7R1.B1 259.259 0.00356560943838 0.0075307351618 -4.569282428e-08 1.0606460197e-08
BPM.8R1.B1 300.6979894 0.00551096934986 0.00624938073299 -3.21653060626e-10 4.69077390739e-08
BPM.9R1.B1 339.7649788 0.00536175723936 0.00637786029689 4.46381639689e-08 -1.44181685963e-08
BPM.10R1.B1 380.2299682 0.00240506157554 0.00797754483092 -2.19984868343e-08 -4.14339902512e-08
BPM.11R1.B1 433.0126576 0.00505848410748 0.00662097283463 -3.76918601373e-08 2.79238953272e-08
BPM.12R1.B1 487.7391417 0.00344078905029 0.00758857782677 2.83102264234e-08 3.7403735412e-08
BPM.13R1.B1 541.1906258 0.00410265939254 0.00725215338343 3.90028342466e-08 -2.60689573921e-08
BPM.14R1.B1 594.6421099 0.00350378533777 0.00755969781289 -2.65025351018e-08 -3.87062512745e-08
BPM.15R1.B1 648.093594 0.00499656841087 0.00666782174698 -3.78946466809e-08 2.76489587999e-08
BPM.16R1.B1 701.5450781 0.00444209202742 0.00704935182488 2.80755623968e-08 3.75814347115e-08
BPM.17R1.B1 754.9965622 0.00580849782094 0.00597385099642 3.67173782302e-08 -2.91896995339e-08
BPM.18R1.B1 808.4480463 0.00530739282381 0.0064231708772 -2.96007367063e-08 -3.639226298e-08
BPM.19R1.B1 861.8995304 0.00652499471461 0.00518169727853 -3.54830855772e-08 3.06845375134e-08
BPM.20R1.B1 915.3510145 0.00608547919927 0.00569143967996 3.10759218996e-08 3.51383572692e-08
BPM.21R1.B1 968.8024986 0.00713425799318 0.00430440536668 3.41861577956e-08 -3.21164638779e-08
BPM.22R1.B1 1022.253983 0.00676357056872 0.00486617466667 -3.25031082947e-08 -3.38240044428e-08
BPM.23R1.B1 1075.705467 0.00762628910154 0.00335637560972 -3.28378725476e-08 3.35011669824e-08
BPM.24R1.B1 1129.156951 0.0072741978049 0.00395738676327 -8.25969442794e-07 5.64406138547e-05
BPM.25R1.B1 1182.608435 0.00793717826017 0.00236136930523 5.64399533621e-05 -8.69918279003e-07
BPM.26R1.B1 1236.059919 0.00772069170345 0.00299429178895 -1.50223654842e-06 -5.64266623438e-05
BPM.27R1.B1 1289.511403 0.00817404187888 0.00132661338922 -5.63560485234e-05 3.1969588935e-06
BPM.28R1.B1 1342.962887 0.00798398552884 0.00197845900572 2.96876967715e-06 0.000112724215029
BPM.29R1.B1 1396.414371 0.00822076166652 0.000278213167415 0.000112584177793 -6.35331303582e-06
BPM.30R1.B1 1449.865855 0.00817148629159 0.000940817058965 -7.61388203657e-06 -0.000112505961616
BPM.31R1.B1 1503.31734 0.00818880924831 -0.00077571132012 -0.000112226351789 1.09912530898e-05
BPM.32R1.B1 1556.768824 0.00822470222245 -0.000112242304358 1.22483891334e-05 0.00011209611434
BPM.33R1.B1 1610.220308 0.0080222910584 -0.00181691252462 0.000111677638788 -1.56098387973e-05
BPM.34R1.B1 1663.671792 0.00814276248011 -0.00116350512605 -1.68596597157e-05 -0.000111495797433
BPM.33L2.B1 1717.123276 0.00772394381913 -0.00282825332224 -0.000110938816604 2.02025225921e-05
BPM.32L2.B1 1770.57476 0.00792702256578 -0.00219559518535 2.14446419614e-05 0.00011070541595
BPM.31L2.B1 1824.026244 0.00729867771409 -0.00379310276645 0.000110011344765 -2.47601801193e-05
BPM.30L2.B1 1877.477728 0.00758100309922 -0.00319166366746 -2.59907758579e-05 -0.000109727125934
BPM.29L2.B1 1930.929212 0.0067534564154 -0.00469565239508 -0.000108896550525 2.92763328213e-05
BPM.28L2.B1 1984.380696 0.00711043354319 -0.0041352218545 3.04949729207e-05 0.000108561592591
BPM.27L2.B1 2037.83218 0.00609728889453 -0.00552099566215 0.000107596623829 -3.37420897598e-05
BPM.26L2.B1 2091.283665 0.00646668202275 -0.0050144256855 -3.58051893528e-05 -5.08039588407e-05
BPM.25L2.B1 2144.735149 0.00528508904057 -0.00624742148409 -4.97052036338e-05 3.7315492698e-05
BPM.24L2.B1 2198.186633 0.00577210115753 -0.00580045598601 3.78700924579e-05 4.92839638843e-05
BPM.23L2.B1 2251.638117 0.00444245058585 -0.00687219573028 4.81240815216e-05 -3.93335262575e-05
BPM.22L2.B1 2305.089601 0.00492631724205 -0.00649476640649 -4.07299745022e-05 8.72714705549e-06
BPM.21L2.B1 2358.541085 0.00347104112651 -0.00737580272196 9.9468776219e-06 4.0449391858e-05
BPM.20L2.B1 2411.992569 0.00405502766868 -0.00707158701511 4.03354108238e-05 -1.03994352094e-05
BPM.19L2.B1 2465.444053 0.00249890798484 -0.00775925583852 -1.16065454694e-05 -4.00047717997e-05
BPM.18L2.B1 2518.895537 0.00311702100019 -0.00753224882416 -3.98722241292e-05 1.20540179982e-05
BPM.17L2.B1 2572.347021 0.00148581224885 -0.00801517025713 1.32464780174e-05 3.94920832462e-05
BPM.16L2.B1 2625.798506 0.00212787776972 -0.00786909959959 3.93411748131e-05 -1.36881602722e-05
BPM.15L2.B1 2679.24999 0.000448195977034 -0.00813939264655 -1.48639091942e-05 -3.8912180819e-05
BPM.14L2.B1 2732.701474 0.00110368292167 -0.00807666244791 -3.87432311066e-05 1.52988761437e-05
BPM.13L2.B1 2786.152958 -0.000596681466482 -0.00812985630319 1.64559672693e-05 3.82661051674e-05
BPM.12L2.B1 2839.604442 0.00109951537238 -0.00807723085448 3.92518139879e-05 -1.39423373126e-05
BPM.11L2.B1 2893.055926 0.000998110444247 -0.0080903873717 -1.09288990063e-05 -4.0195182121e-05
BPM.10L2.B1 2944.896615 0.001165770388 -0.00806793478464 -3.95461475843e-05 1.30841965552e-05
BPM.9L2.B1 2983.963605 -0.0034471197251 -0.00738701278497 1.64676165662e-06 4.16218955018e-05
BPM.8L2.B1 3024.428594 -0.00439302689446 -0.00686672461974 3.73171523705e-05 1.85073934758e-05
BPM.7L2.B1 3063.496584 -0.0072376595446 -0.00375058350627 3.43559141762e-05 -2.35534449775e-05
BPMR.6L2.B1 3095.602584 -0.00815155131705 5.29473760109e-05 6.94670827797e-06 -4.10711191055e-05
BPMYB.5L2.B1 3167.801584 -0.00793394552915 -0.00187165718418 -3.91312911019e-05 1.4277093067e-05
BPMYB.4L2.B1 3188.371584 -0.00684556964963 -0.00442592006752 -1.97757538631e-05 3.66607858241e-05
BPMWI.4L2.B1 3212.839084 -0.00753825571559 -0.00310246563681 1.76197701345e-05 3.77443695748e-05
BPMSX.4L2.B1 3262.996084 -0.00499528336291 -0.00644187367149 3.10429294798e-05 -2.77746319159e-05
BPMS.2L2.B1 3300.907584 -0.00498724372885 -0.00644809992603 5.91425538369e-06 -4.12324489032e-05
BPMSW.1L2.B1 3310.841584 -0.00522587092866 -0.00625626608959 -4.93373470115e-06 -4.1361233018e-05
BPMSW.1R2.B1 3354.031584 -0.00522585375813 -0.00625628042984 4.16119856782e-05 1.8804924478e-06
BPMS.2R2.B1 3363.965584 -0.00498722936331 -0.00644811097392 4.06862788432e-05 -8.92877677285e-06
BPMSX.4R2.B1 3401.877084 -0.00499528267076 -0.00644187420935 2.54179005643e-05 -3.30003676491e-05
BPMWB.4R2.B1 3452.110084 -0.00753773916186 -0.00310372044715 -3.89839713672e-05 -1.46745935238e-05
BPMYB.4R2.B1 3476.501584 -0.00683146925417 -0.00444765332703 -3.5098079189e-05 2.24325325249e-05
BPMR.5R2.B1 3506.035584 -0.00812812538651 -0.000619814510618 3.75207555847e-08 4.16544397734e-05
BPM.6R2.B1 3579.331584 -0.00657145741633 -0.00482354015822 3.8915686612e-05 -1.48547548935e-05
BPM_A.7R2.B1 3592.206584 -0.00580152455721 -0.00572650898471 3.34021217345e-05 -2.48875770028e-05
BPM.8R2.B1 3633.643594 -0.00368283095273 -0.00727236883527 -5.6926002953e-06 -4.12636382868e-05
BPM.9R2.B1 3672.708605 -0.00553889197348 -0.00598090862691 -4.06543781443e-05 9.07278415303e-06
BPM.10R2.B1 3713.171615 -0.00791542923057 -0.00194847948656 1.51579845991e-05 3.87985727682e-05
BPM.11R2.B1 3765.010326 -0.00750896547687 -0.00317270070518 3.99022149934e-05 -1.19543761916e-05
BPM.12R2.B1 3819.733842 -0.00767021673846 -0.00276013903677 -1.38475742839e-05 -3.92853449748e-05
BPM.13R2.B1 3873.182358 -0.00699419218498 -0.0041871073524 -3.77590354907e-05 1.7588305422e-05
BPM.14R2.B1 3926.630874 -0.00771083517796 -0.0026445440375 1.87099282404e-05 3.72160213134e-05
BPM.15R2.B1 3980.07939 -0.00747227397842 -0.00325817646692 3.70061261953e-05 -1.91217236634e-05
BPM.16R2.B1 4033.527906 -0.00798577308594 -0.00163646586011 -2.02205368838e-05 -3.64173515494e-05
BPM.17R2.B1 4086.976421 -0.00782767151945 -0.00227555506955 -3.61909922201e-05 2.06229314421e-05
BPM.18R2.B1 4140.424937 -0.00812950394039 -0.000601463199928 2.16968159451e-05 3.55575851282e-05
BPM.19R2.B1 4193.873453 -0.00805445143881 -0.00125554940358 3.53146622041e-05 -2.20900146981e-05
BPM.20R2.B1 4247.321969 -0.00813965694592 0.000443370129723 -2.31368662249e-05 -3.46378246298e-05
BPM.21R2.B1 4300.770485 -0.00814888972243 -0.000214915281795 -3.43792376135e-05 2.35193795898e-05
BPM.22R2.B1 4354.219001 -0.00801606349812 0.00148098558449 2.45377556944e-05 3.36599463787e-05
BPM.23R2.B1 4407.667517 -0.00810943434206 0.000829256864044 3.33856395481e-05 -2.49096966857e-05
BPM.24R2.B1 4461.116033 -0.00756926444898 0.00245760213581 -2.60913778706e-05 -0.000227547799876
BPM.25R2.B1 4514.564549 -0.00774290239264 0.00183875911219 -0.000227244945521 2.86093864953e-05
BPM.26R2.B1 4568.013065 -0.0071926819523 0.00340571561605 3.53949770379e-05 0.000226287337358
BPM.27R2.B1 4621.46158 -0.00744405457508 0.00281418266726 0.000225880273001 -3.79059649273e-05
BPM.28R2.B1 4674.910096 -0.00650648763882 0.00426115729656 -4.48478676459e-05 -0.000419559890455
