* NAME                                S               BETX               ALFX               BETY               ALFY                  L                MUX                MUY                 DX                 DY                DPX                DPY                  X                  Y                K1L               K1SL                K2L                K3L                K4L                 WX                 WY               PHIX               PHIY               DMUX               DMUY KEYWORD                           DBX                DBY                R11                R12                R21                R22 
$ %s                                %le                %le                %le                %le                %le                %le                %le                %le                %le                %le                %le                %le                %le                %le                %le                %le                %le                %le                %le                %le                %le                %le                %le                %le                %le %s                                %le                %le                %le                %le                %le                %le 
 "BPM.4"                       9.466184        10.68529359       0.5614298166        6.592747497       -0.701463387                  0       0.5156116171       0.1847081158       0.2239962599     0.001753777122     -0.02073962621    -0.001171098992    5.230280054e-06    5.609366552e-06                  0                  0                  0                  0                  0         38.9421745        14.44202116      -0.7329426315       0.6245516092    -0.008685896395       0.3433497054 "MONITOR"                            0                  0    -0.008935003149     -0.06073152231     0.002382779564      0.00111136117
 "QF5.1"                    9.849975651        8.586123789        5.583024282         8.44001543       -5.227725599       0.3095853001       0.5217391798       0.1932303648       0.1973363161     0.001439217632      -0.1392150953   -0.0003192382814     4.76420705e-06    5.831436485e-06        0.556321998                  0                  0                  0                  0        38.52830122        14.86124995      -0.7213128794       0.6419257588      0.01937703815       0.4179895599 "QUADRUPOLE"                         0                  0     -0.04312122414     -0.05679404261     -0.02023089847     -0.02977128665
 "BPM.5"                      10.233184        4.857407965        4.147234059        12.93953206       -6.513973504                  0       0.5311886916       0.1990677925       0.1439890386     0.001315942988      -0.1392150953   -0.0003192382814    3.660813477e-06    6.771319475e-06                  0                  0                  0                  0                  0        37.11538963        16.09403812      -0.7034789889       0.6573735395      0.09318856606       0.4652454083 "MONITOR"                            0                  0     -0.05087387248     -0.04870735642     -0.02023089847      -0.0220186383
 "SD3H"                       10.395184        3.612048556        3.537938129         15.1366708       -7.048587301       0.0850017568       0.5373456611       0.2009100826        0.121439929      0.00126984536      -0.1391394103   -0.0001798681476    3.190256688e-06    7.174701304e-06                  0                  0       -4.510213497                  0                  0         32.0515732        9.060387483      -0.6852705517       0.4728574755       0.1531277245       0.4778592794 "SEXTUPOLE"                          0                  0     -0.05416733225      -0.0434971703     -0.02128745428      -0.0186691328
 "SD3H"                     10.48018575        3.037648267        3.217890935        16.35760696       -7.323371266       0.0850017568       0.5414303051       0.2017698312       0.1096160559     0.001259794508      -0.1390707732   -5.361310648e-05    2.933208553e-06    7.401308391e-06                  0                  0       -4.510213497                  0                  0        28.58211019        19.08730756      -0.6702799245       0.3298753204       0.1990356531       0.4838965698 "SEXTUPOLE"                          0                  0      -0.0559947314      -0.0403215486     -0.02234321366     -0.01678955489
 "B1U.2"                      11.422024       0.3514297779      -0.2062069844        25.68098556       0.7730996255       0.6869425405       0.7562545322       0.2085730282      0.01949205645     0.001035018335     -0.02463106899   -0.0005257732425     2.57817859e-07    8.760084245e-06      -0.3896626606                  0      -0.3038070142                  0                  0         25.5621849        17.95646146      -0.2442890147        0.354015998        3.980578851       0.5460548795 "SBEND"                              0                  0     -0.06350728805      0.01185333509      0.00429848034     -0.00141988704
 "B1D.2"                    12.10896654        2.309296088       -2.919214107        18.54302107         8.93913299       0.6869425405        0.902717932       0.2133632883      0.03885764633    0.0005558574179      0.08279170598   -0.0008506325087   -1.558942645e-06    7.128236248e-06      -0.3896626606                  0      -0.3038070142                  0                  0        23.59257797          16.824774       0.0414207261       0.3686562339        1.283812289       0.5949965963 "SBEND"                              0                  0     -0.06366275864      0.04814934566      0.03451761266     -0.02672135222
 "SD4H"                       12.483868        5.078556193       -4.469596062        12.45342596        7.314359685       0.1203866598       0.9201773499       0.2172901071      0.06990062217    0.0002441123316      0.08284592503   -0.0007541501297   -2.630647209e-06    5.637770374e-06                  0                  0       -6.204781456                  0                  0         20.0917027        22.73892605      0.03100706025       0.3322283654       0.8769457175       0.6314242129 "SEXTUPOLE"                          0                  0     -0.05085812252      0.05715887133      0.03310553529     -0.03962691181
 "SD4H"                     12.60425466        6.215693997       -4.972411075        10.75553717        6.797073508       0.1203866598       0.9235879016       0.2189456411      0.07987818514    0.0001603484347      0.08290810869   -0.0006425187077   -2.994765392e-06    5.191236814e-06                  0                  0       -6.204781456                  0                  0        19.36964859        31.69105124     -0.01716004114       0.3088620904       0.8038136661       0.6468123385 "SEXTUPOLE"                          0                  0     -0.04700967557      0.05804300513      0.03169057673     -0.04357848866
 "BPM.6"                    12.68100133        7.003303029       -5.290042226        9.738080001        6.460274113                  0       0.9254392713       0.2201391646      0.08624134262    0.0001113143059      0.08290810869   -0.0006425187077   -3.231676678e-06    4.914199803e-06                  0                  0                  0                  0                  0        19.28148418        31.35538171     -0.01596836276       0.3113821697       0.7663633331       0.6594969643 "MONITOR"                            0                  0      -0.0445775296      0.05811967819      0.03169057673     -0.04601063463
 "QF6.1"                    13.49269274        10.81334679        5.753344291         4.52364892      -0.9429584863       0.5276535136       0.9379469384       0.2430273202       0.1189694511   -0.0004634547256     -0.04982545516   -0.0009232975072   -4.444488634e-06    2.982173891e-06        1.103588907                  0                  0                  0                  0        18.99603592        29.52197425    -0.005527879046       0.3572247832       0.5168124283       0.9811585786 "QUADRUPOLE"                         0                  0      0.01978916967        0.042374865     -0.00617639456    -0.002654461017
 "SF3H"                       13.778868        7.777288346        4.857862912        5.097814679       -1.067238136       0.1203491699         0.94291405       0.2525176888       0.1047040642   -0.0007383096541     -0.04992487559    -0.001098313277   -3.899399036e-06    2.970087286e-06                  0                  0        6.348932245                  0                  0        21.77759595        25.33856664      0.07279549469       0.4067343199       0.4107663071        1.150672081 "SEXTUPOLE"                          0                  0      0.01815401822      0.03644776424    -0.004541256053   -0.0009501403713
 "SF3H"                     13.89921717        6.652644495        4.483210963         5.36106917       -1.122751715       0.1203491699       0.9455770086        0.256181998      0.09868970637   -0.0008805138304     -0.05001863106    -0.001263742929   -3.648775568e-06    2.928044454e-06                  0                  0        6.348932245                  0                  0        26.63145825        22.60323511       0.1203286577       0.4544197425        0.353442871         1.22198531 "SEXTUPOLE"                          0                  0      0.01773787569      0.03420451938    -0.002905870439   -0.0004689622183
 "QD2.1"                    14.32843458        4.074764314        1.003502395        5.458145359        1.920010688       0.2891371588       0.9593059265       0.2682654727       0.0843452796    -0.001328330856    -0.001415898029   -0.0005869731578   -2.982990317e-06    2.502068502e-06      -0.5596423191                  0                  0                  0                  0        26.45997127        22.61845283        0.142629138       0.4787106637      0.09196802835        1.477354584 "QUADRUPOLE"                         0                  0   -0.0003938534395      0.02706039412    -0.003145100659     -0.01515245071
 "BPM.7"                      14.403668         3.92655835       0.9664463277         5.17410726        1.855414213                  0       0.9622995641       0.2705187007      0.08423872641    -0.001372341118    -0.001415898029   -0.0005869731578   -2.952639623e-06    2.352336081e-06                  0                  0                  0                  0                  0        26.48303715        22.56108471       0.1484429607       0.4834256522      0.04061036004        1.525633585 "MONITOR"                            0                  0   -0.0006304700942      0.02596785596    -0.003145100659     -0.01491583405
 "BPM.8"                    18.44756549        4.164827959       -1.025367118        4.208905671       -1.616733164                  0        1.211577415       0.6036822549      0.07851134916    -0.003737951816    -0.001415898029   -0.0005869731578   -1.321249031e-06   -5.695982856e-06                  0                  0                  0                  0                  0        27.76742986        19.54387139       0.6379819129       0.1627285548        3.259491273       0.1087623773 "MONITOR"                            0                  0     -0.01334893336      0.01963147087    -0.003145100659    -0.002197370789
 "QD3.1"                    18.81200509        5.785653154       -4.268726489        4.713370884       0.8432323852        0.289210179        1.223860253       0.6162270685      0.08440913958    -0.003645418991      0.04349633041     0.001517797669   -1.276841056e-06   -5.939621398e-06      -0.5591144217                  0                  0                  0                  0        28.24588389        19.47620009       0.6621052125       0.1885479958        3.448464209      -0.0134902607 "QUADRUPOLE"                         0                  0     -0.02499508876      0.02377866061      0.01230641111       -0.015351235
 "SF3H"                       19.072402        8.234251898       -5.131164061        4.299302595       0.7472497461       0.1203491699        1.229866076       0.6254389313      0.09573285964    -0.003236123622      0.04345173974     0.001759689999   -1.324621507e-06   -5.578666668e-06                  0                  0        6.348932245                  0                  0        21.90177922        14.63024827       0.6419250305       0.1883361695        3.521881511     -0.09064380526 "SEXTUPOLE"                          0                  0     -0.02194032096      0.02546979153     0.009680412754     -0.01838924286
 "SF3H"                     19.19275117        9.517619182       -5.527449323        4.125142029       0.7022434909       0.1203491699        1.232029778       0.6299878357       0.1009594554    -0.003009277616      0.04340566691     0.002015433255   -1.266441705e-06   -5.387642606e-06                  0                  0        6.348932245                  0                  0        15.12138303        9.878371653       0.5691076494       0.1659086559        3.547138424      -0.1233657274 "SEXTUPOLE"                          0                  0     -0.02092491778      0.02577136149     0.007053272421     -0.01938758797
 "QF7.1"                      19.886492        11.03237715        6.692559153        5.755281981       -4.796382424       0.5281840077        1.241345282       0.6560884088      0.09938231421     -0.00231085573     -0.07498387422   -0.0005699494497   -4.728733705e-07   -5.682241036e-06        1.085889804                  0                  0                  0                  0        15.81539327        9.388580857       0.5972722894       0.2221473254        3.663602569      -0.2403398809 "QUADRUPOLE"                         0                  0     0.005650621003      0.02610428517    -0.006444383623      0.00985470854
 "BPM.9"                    20.17026867        7.568233082        5.514732226        8.813371759       -5.980014926                  0        1.246288785       0.6624315941      0.07810316933    -0.002471479089     -0.07498387422   -0.0005699494497    5.072127338e-10    -6.79721934e-06                  0                  0                  0                  0                  0         16.2184971        8.242473482       0.6181610939       0.2401843324        3.720239078      -0.2534885989 "MONITOR"                            0                  0     0.003821855504      0.02781626791    -0.006444383623      0.01168347404
 "SD4H"                       20.367402        5.555105828        4.694118521        11.33180705       -6.797122077       0.1203866598        1.251128324       0.6655711936      0.06332318014    -0.002593736716     -0.07494859906   -0.0007434045869    2.981005128e-07   -7.582333487e-06                  0                  0       -6.204781456                  0                  0        20.64922321        15.22042341       0.6651359824       0.2540318102        3.765100362       -0.260094569 "SEXTUPOLE"                          0                  0     0.002693450183      0.02960188367    -0.003878132946      0.01278615379
 "SD4H"                     20.48778866        4.484846349        4.192982981        13.02711138       -7.292640174       0.1203866598        1.254967378       0.6671481795      0.05430217651    -0.002692003565     -0.07491687142   -0.0008934242874    4.052678291e-07   -8.087048587e-06                  0                  0       -6.204781456                  0                  0        24.15405915        22.70976553       0.6885880968       0.2572827962        3.795153196      -0.2621771722 "SEXTUPOLE"                          0                  0     0.002367881149      0.03085833314     -0.00131493776      0.01308487922
 "B1U.3"                      21.429242       0.4060776107       0.3933395043        23.80912569      -0.8946635691       0.6869425405        1.389111062       0.6750648348      0.02099149268    -0.003095259243       0.0320409647    0.0003436151222    1.102825839e-06   -1.070326925e-05      -0.3887030018                  0      -0.3038070142                  0                  0        26.24820871        20.58447201       0.9728098586       0.2791430364        2.107642574      -0.2505245103 "SBEND"                              0                  0     -0.01439987699      0.04250441184    -0.001663564074   -6.469275528e-05
 "B1D.3"                    22.11618454        1.342858584       -1.892000754        19.05213565        7.464608804       0.6869425405        1.600471573       0.6799735011      0.08116683202    -0.002466606552        0.148105283     0.001484423173    1.937215607e-06   -9.435181221e-06      -0.3887030018                  0      -0.3038070142                  0                  0        27.18188554        19.88383939        1.406005727       0.2886060655       0.3885720117      -0.2342640736 "SBEND"                              0                  0     -0.03059883326      0.05152209809      0.01135973448     -0.02147201567
